415,93,PAC,Pfizer,10164,60984,2021-04-02,2021-04-07
416,93,PAC,Moderna,1196,11960,2021-04-02,2021-04-07
417,94,COR,Pfizer,1960,11760,2021-04-02,2021-04-07
418,94,COR,Moderna,180,1800,2021-04-02,2021-04-07
419,94,COR,AstraZeneca,22,220,2021-04-02,2021-04-07
420,1,GDP,Moderna,138,1380,2021-04-07,2021-04-07
421,1,GDP,Pfizer,2095,12570,2021-04-07,2021-04-07
422,1,GDP,AstraZeneca,261,2610,2021-04-07,2021-04-07
423,2,MAR,AstraZeneca,0,0,2021-04-07,2021-04-07
424,2,MAR,Pfizer,3638,21828,2021-04-07,2021-04-07
425,3,GUY,Pfizer,2357,14142,2021-04-07,2021-04-07
426,11,IDF,Pfizer,29119,174714,2021-04-07,2021-04-07
427,11,IDF,AstraZeneca,47,470,2021-04-07,2021-04-07
428,11,IDF,Moderna,3492,34920,2021-04-07,2021-04-07
429,24,CVL,Pfizer,6903,41418,2021-04-07,2021-04-07
430,24,CVL,AstraZeneca,252,2520,2021-04-07,2021-04-07
431,24,CVL,Moderna,2446,24460,2021-04-07,2021-04-07
432,27,BFC,AstraZeneca,124,1240,2021-04-07,2021-04-07
433,27,BFC,Pfizer,10287,61722,2021-04-07,2021-04-07
434,27,BFC,Moderna,1417,14170,2021-04-07,2021-04-07
435,28,NOR,Moderna,1923,19230,2021-04-07,2021-04-07
436,28,NOR,AstraZeneca,414,4140,2021-04-07,2021-04-07
437,28,NOR,Pfizer,13916,83496,2021-04-07,2021-04-07
438,32,HDF,Pfizer,17592,105552,2021-04-07,2021-04-07
439,32,HDF,Moderna,1790,17900,2021-04-07,2021-04-07
440,32,HDF,AstraZeneca,360,3600,2021-04-07,2021-04-07
441,44,GES,Pfizer,5934,35604,2021-04-07,2021-04-07
442,44,GES,Moderna,3728,37280,2021-04-07,2021-04-07
443,44,GES,AstraZeneca,349,3490,2021-04-07,2021-04-07
444,52,PDL,Moderna,3469,34690,2021-04-07,2021-04-07
445,52,PDL,Pfizer,8656,51936,2021-04-07,2021-04-07
446,52,PDL,AstraZeneca,110,1100,2021-04-07,2021-04-07
447,53,BRE,Pfizer,14881,89286,2021-04-07,2021-04-07
448,53,BRE,AstraZeneca,103,1030,2021-04-07,2021-04-07
449,53,BRE,Moderna,3934,39340,2021-04-07,2021-04-07
450,75,NAQ,AstraZeneca,282,2820,2021-04-07,2021-04-07
451,75,NAQ,Moderna,4073,40730,2021-04-07,2021-04-07
452,75,NAQ,Pfizer,26722,160332,2021-04-07,2021-04-07
453,76,OCC,AstraZeneca,118,1180,2021-04-07,2021-04-07
454,76,OCC,Pfizer,16528,99168,2021-04-07,2021-04-07
455,76,OCC,Moderna,4540,45400,2021-04-07,2021-04-07
456,84,ARA,AstraZeneca,95,950,2021-04-07,2021-04-07
457,84,ARA,Pfizer,21494,128964,2021-04-07,2021-04-07
458,84,ARA,Moderna,4681,46810,2021-04-07,2021-04-07
459,93,PAC,AstraZeneca,436,4360,2021-04-07,2021-04-07
460,93,PAC,Pfizer,19531,117186,2021-04-07,2021-04-07
461,93,PAC,Moderna,3411,34110,2021-04-07,2021-04-07
462,94,COR,AstraZeneca,22,220,2021-04-07,2021-04-07
463,94,COR,Pfizer,3113,18678,2021-04-07,2021-04-07
464,94,COR,Moderna,0,0,2021-04-07,2021-04-07
